Customer_ID,Propensity_Score,Premium_Plan,Device_Purchase
4864,0.763593864,No,No
4865,0.471474847,No,Yes
4866,0.547302442,No,No
4867,0.60897982,No,No
4868,0.103291518,No,No
4869,0.855962033,No,No
4870,0.863134439,No,No
4871,0.468239444,No,No
4872,0.626845219,No,No
4873,0.65990412,No,Yes
4874,0.189722585,No,No
4875,0.112584828,No,No
4876,0.020672946,No,No
4877,0.912881827,No,Yes
4878,0.345713289,No,No
4879,0.085830935,No,No
4880,0.465799978,No,No
4881,0.075625113,Yes,No
4882,0.085250753,No,No
4883,0.488885346,No,No
4884,0.50883666,No,No
4885,0.580143085,No,No
4886,0.65631148,No,No
4887,0.66826737,Yes,No
4888,0.432996688,No,No
4889,0.643533059,No,No
4890,0.304739756,No,No
4891,0.441308191,No,No
4892,0.393327049,No,No
4893,0.329110001,Yes,No
4894,0.238570826,No,No
4895,0.078459001,No,No
4896,0.505910478,No,No
4897,0.537288186,No,No
4898,0.336155044,No,No
4899,0.975843863,No,No
4900,0.55696121,No,No
4901,0.889010519,No,No
4902,0.57008531,No,No
4903,0.189915853,No,No
4904,0.97462254,Yes,No
4905,0.88533501,No,No
4906,0.471273678,Yes,No
4907,0.243057892,No,No
4908,0.222669616,No,No
4909,0.806020427,No,No
4910,0.069118611,No,No
4911,0.638060381,No,No
4912,0.640134924,No,Yes
4913,0.182454548,No,Yes
4914,0.704912368,No,No
4915,0.705406289,No,No
4916,0.350030867,No,Yes
4917,0.483375913,No,No
4918,0.832763551,Yes,No
4919,0.523153273,Yes,No
4920,0.618157101,No,Yes
4921,0.41276965,No,Yes
4922,0.149599089,Yes,No
4923,0.998066632,No,No
4924,0.53153652,Yes,No
4925,0.336446461,No,No
4926,0.713787326,No,No
4927,0.620821767,No,No
4928,0.23290828,Yes,No
4929,0.876925499,No,No
4930,0.070902937,No,No
4931,0.605698252,No,No
4932,0.477888491,No,No
4933,0.318198414,No,No
4934,0.826380128,No,No
4935,0.656277074,No,No
4936,0.759499497,No,No
4937,0.414658743,Yes,No
4938,0.942398331,No,No
4939,0.344723423,Yes,No
4940,0.531044924,No,No
4941,0.933650112,Yes,No
4942,0.083188958,Yes,No
4943,0.108810437,No,No
4944,0.994187766,No,No
4945,0.971391157,No,No
4946,0.771701606,No,No
4947,0.484188276,No,No
4948,0.506060849,Yes,Yes
4949,0.257212874,No,No
4950,0.432731036,No,No
4951,0.431349378,No,No
4952,0.036090019,No,No
4953,0.453158208,No,No
4954,0.479794409,No,No
4955,0.665783174,No,No
4956,0.516452913,No,No
4957,0.861682932,No,No
4958,0.367561825,Yes,No
4959,0.409717591,No,No
4960,0.571482514,No,No
4961,0.202722725,Yes,No
4962,0.393498086,No,No
4963,0.686167472,No,No
4964,0.411808739,No,No
4965,0.90661651,No,No
4966,0.615300521,Yes,No
4967,0.15376775,No,No
4968,0.487444341,Yes,No
4969,0.764778746,No,No
4970,0.643345165,No,No
4971,0.885263574,No,No
4972,0.749982897,No,No
4973,0.061613773,Yes,No
4974,0.112512649,Yes,No
4975,0.649748699,No,No
4976,0.238407959,No,No
4977,0.587834903,No,No
4978,0.792217592,No,No
4979,0.576931588,No,No
4980,0.41548857,No,No
4981,0.646270311,No,No
4982,0.143619444,No,No
4983,0.723207996,No,No
4984,0.697025114,No,No
4985,0.514403365,No,Yes
4986,0.278813495,No,No
4987,0.797563787,No,No
4988,0.510550303,No,No
4989,0.059176906,No,No
4990,0.918612552,No,No
4991,0.767716436,No,No
4992,0.584805148,Yes,No
4993,0.436825517,No,No
4994,0.959899698,No,No
4995,0.775020574,Yes,No
4996,0.534993067,No,No
4997,0.653153895,No,Yes
4998,0.280750402,Yes,No
4999,0.195715943,No,No
5000,0.273319547,No,No
5001,0.293136099,No,No
5002,0.739738451,Yes,No
5003,0.140061041,No,No
5004,0.777587202,No,No
5005,0.523395313,Yes,No
5006,0.384573104,Yes,No
5007,0.30039611,No,No
5008,0.513200605,No,No
5009,0.317518463,No,No
5010,0.429451992,No,No
5011,0.73901529,No,No
5012,0.625998506,No,No
5013,0.747982376,No,No
5014,0.71297369,No,No
5015,0.815072493,Yes,No
5016,0.20168996,No,No
5017,0.995122999,No,No
5018,0.47577045,Yes,No
5019,0.718232938,No,No
5020,0.677750163,No,No
5021,0.566150085,No,No
5022,0.995816219,No,No
5023,0.21731585,No,No
5024,0.421728867,No,Yes
5025,0.127730559,No,No
5026,0.181835472,No,No
5027,0.712964064,Yes,Yes
5028,0.004842679,No,No
5029,0.889820651,Yes,No
5030,0.633184483,No,No
5031,0.440905054,No,No
5032,0.331361107,No,No
5033,0.126274049,No,Yes
5034,0.921562586,Yes,No
5035,0.712322325,No,No
5036,0.336392999,No,No
5037,0.070936179,No,No
5038,0.325682832,No,Yes
5039,0.184634295,No,No
5040,0.786273313,No,No
5041,0.719598685,No,Yes
5042,0.498160627,No,Yes
5043,0.885841103,No,No
5044,0.180680688,No,No
5045,0.451965585,No,No
5046,0.710620304,Yes,No
5047,0.06780235,Yes,No
5048,0.372677361,No,No
5049,0.571664802,No,No
5050,0.366803539,No,No
5051,0.480198989,No,No
5052,0.608118349,No,No
5053,0.368390614,Yes,No
5054,0.106014356,No,No
5055,0.139444497,No,No
5056,0.52700397,Yes,No
5057,0.174740026,No,No
5058,0.889833672,No,No
5059,0.834185685,No,No
5060,0.349032069,Yes,No
5061,0.830987172,No,No
5062,0.53318783,No,No
5063,0.159050929,No,Yes
5064,0.614211855,No,No
5065,0.679451117,Yes,No
5066,0.083891578,No,No
5067,0.31445309,No,No
5068,0.005383988,No,No
5069,0.316428803,No,No
5070,0.335445333,Yes,No
5071,0.630208627,No,No
5072,0.19904328,No,No
5073,0.030090987,No,No
5074,0.315634533,No,No
5075,0.825619546,No,No
5076,0.399145206,No,Yes
5077,0.41509377,No,No
5078,0.469027563,No,No
5079,0.751788831,No,No
5080,0.480024892,Yes,Yes
5081,0.091282753,No,No
5082,0.2063998,No,Yes
5083,0.187897367,Yes,No
5084,0.507863318,Yes,No
5085,0.029929465,Yes,No
5086,0.283616609,No,No
5087,0.607194941,No,No
5088,0.354650676,No,No
5089,0.707712158,No,Yes
5090,0.391221337,Yes,No
5091,0.979257528,No,No
5092,0.965356287,Yes,No
5093,0.799840714,Yes,No
5094,0.954390528,No,No
5095,0.204778242,No,No
5096,0.750923166,No,No
5097,0.321658633,Yes,No
5098,0.725294319,Yes,Yes
5099,0.373893462,No,No
5100,0.28942066,No,No
5101,0.958795095,No,No
5102,0.209885442,No,No
5103,0.758568595,Yes,No
5104,0.674672163,No,No
5105,0.303477642,No,No
5106,0.458343017,No,No
5107,0.142943096,No,No
5108,0.921208604,No,No
5109,0.968119802,No,No
5110,0.732463032,Yes,No
5111,0.849420344,No,No
5112,0.082617431,No,No
5113,0.383968618,Yes,No
5114,0.330811115,Yes,No
5115,0.564951566,No,No
5116,0.183355295,No,No
5117,0.563381321,No,Yes
5118,0.654365366,No,No
5119,0.132353092,No,No
5120,0.131720709,No,No
5121,0.03542339,No,No
5122,0.76089245,Yes,No
5123,0.331008537,Yes,No
5124,0.225420456,No,Yes
5125,0.778094395,No,No
5126,0.14325569,No,No
5127,0.427183427,No,No
5128,0.744786676,No,Yes
5129,0.573832318,No,No
5130,0.554000143,No,No
5131,0.157463411,Yes,No
5132,0.180932728,No,No
5133,0.582558794,Yes,No
5134,0.023566861,Yes,Yes
5135,0.869117989,No,No
5136,0.350470801,Yes,No
5137,0.416616217,No,No
5138,0.258432335,No,No
5139,0.876671099,No,No
5140,0.642504073,Yes,Yes
5141,0.449908469,Yes,Yes
5142,0.585308796,No,Yes
5143,0.380369596,No,No
5144,0.465582478,No,No
5145,0.357632193,Yes,No
5146,0.410674794,No,No
5147,0.314976544,Yes,No
5148,0.077641078,No,No
5149,0.037346278,No,Yes
5150,0.174106204,No,No
5151,0.251637744,No,No
5152,0.890471861,No,No
5153,0.611248655,No,No
5154,0.95829717,No,No
5155,0.33964686,Yes,No
5156,0.401738004,Yes,No
5157,0.719753228,Yes,No
5158,0.577902078,Yes,No
5159,0.52788008,No,Yes
5160,0.575564042,No,Yes
5161,0.584135312,No,No
5162,0.765740424,No,No
5163,0.668082027,No,No
5164,0.957314249,No,No
5165,0.947963018,Yes,No
5166,0.42192285,Yes,No
5167,0.03572261,No,No
5168,0.011074782,No,No
5169,0.123193405,No,No
5170,0.074897399,No,No
5171,0.373366049,No,No
5172,0.052874599,No,No
5173,0.624914036,No,No
5174,0.190174226,No,No
5175,0.513965319,No,No
5176,0.103078783,No,No
5177,0.827729066,No,No
5178,0.779958828,No,No
5179,0.386487221,No,No
5180,0.910593333,No,No
5181,0.185700646,No,No
5182,0.813936705,No,No
5183,0.545855434,No,No
5184,0.329580068,No,Yes
5185,0.084360935,No,No
5186,0.171311126,No,No
5187,0.862862605,No,Yes
5188,0.606886075,No,No
5189,0.237095558,No,No
5190,0.495852877,No,No
5191,0.10783667,Yes,No
5192,0.098842492,No,No
5193,0.907764652,Yes,No
5194,0.457856289,No,No
5195,0.361567154,No,No
5196,0.949071827,No,No
5197,0.399000679,No,No
5198,0.336242128,No,Yes
5199,0.272986171,Yes,No
5200,0.565062821,No,No
5201,0.558410592,No,No
5202,0.016194176,No,No
5203,0.654062324,Yes,No
5204,0.788307103,No,Yes
5205,0.615964542,No,No
5206,0.869888138,No,No
5207,0.276416361,No,No
5208,0.191979403,Yes,No
5209,0.697278094,No,Yes
5210,0.188559102,No,No
5211,0.091104879,Yes,No
5212,0.096615069,No,No
5213,0.768393493,No,No
5214,0.028737302,No,No
5215,0.289456705,No,No
5216,0.12918641,No,No
5217,0.754910147,No,No
5218,0.503493086,Yes,No
5219,0.205492414,No,No
5220,0.750410899,No,No
5221,0.750366509,No,No
5222,0.523022647,No,No
5223,0.275849787,No,No
5224,0.586277099,No,No
5225,0.933530101,No,No
5226,0.051636388,No,No
5227,0.266949847,Yes,No
5228,0.284969195,No,No
5229,0.631811664,No,No
5230,0.651164397,Yes,No
5231,0.206315395,Yes,No
5232,0.216100598,No,No
5233,0.928212685,No,No
5234,0.756298818,Yes,No
5235,0.934269699,No,No
5236,0.829662988,No,No
5237,0.40211798,No,No
5238,0.121907637,No,No
5239,0.629550366,No,No
5240,0.351991062,Yes,No
5241,0.425411991,No,Yes
5242,0.425879741,Yes,No
5243,0.936519622,No,No
5244,0.068862419,No,Yes
5245,0.193103761,No,No
5246,0.607942871,No,No
5247,0.883758066,Yes,No
5248,0.917942652,No,No
5249,0.558692927,No,No
5250,0.034561219,No,No
5251,0.362881034,No,No
5252,0.918833292,No,No
5253,0.499944086,No,No
5254,0.726613279,No,No
5255,0.26919342,No,No
5256,0.02500697,No,No
5257,0.578360186,No,No
5258,0.834981004,No,No
5259,0.990268697,No,No
5260,0.846627108,No,No
5261,0.553994362,No,No
5262,0.608727589,No,No
5263,0.82416404,No,No
5264,0.019810697,No,No
5265,0.951644348,No,No
5266,0.531221246,No,No
5267,0.952052244,No,No
5268,0.764518167,No,No
5269,0.152317679,No,No
5270,0.165259815,No,No
5271,0.353645976,No,Yes
5272,0.263988022,No,No
5273,0.439298759,No,No
5274,0.603903871,No,No
5275,0.436579499,No,No
5276,0.056420585,No,No
5277,0.975631615,Yes,Yes
5278,0.425122134,No,No
5279,0.851075004,No,No
5280,0.073954292,No,No
5281,0.81006488,No,No
5282,0.173404638,Yes,No
5283,0.679404943,No,No
5284,0.661806696,Yes,Yes
5285,0.909806718,Yes,No
5286,0.32067668,No,No
5287,0.10895976,No,No
5288,0.864565816,No,No
5289,0.33157753,No,No
5290,0.232533789,Yes,No
5291,0.486208612,Yes,No
5292,0.14613569,No,No
5293,0.296963353,No,No
5294,0.385280634,No,No
5295,0.277255293,No,No
5296,0.450259501,No,Yes
5297,0.384650672,No,No
5298,0.774591031,Yes,No
5299,0.918408677,No,No
5300,0.100923217,No,Yes
5301,0.823302543,No,No
5302,0.931771208,No,No
5303,0.686613146,No,No
5304,0.996419676,No,No
5305,0.335043,No,No
5306,0.830309942,No,No
5307,0.673702505,Yes,No
5308,0.323428787,No,No
5309,0.704676484,No,No
5310,0.509621839,No,Yes
5311,0.188973891,No,No
5312,0.173879682,No,No
5313,0.713398847,No,No
5314,0.711930462,No,No
5315,0.530773761,No,No
5316,0.501415667,No,No
5317,0.180038446,No,No
5318,0.429286123,No,No
5319,0.871397521,No,No
5320,0.854727306,No,No
5321,0.660918902,No,No
5322,0.997356678,No,No
5323,0.893178347,No,No
5324,0.145230424,No,Yes
5325,0.399136403,No,Yes
5326,0.131937485,Yes,No
5327,0.466089616,No,No
5328,0.776382825,No,No
5329,0.15578871,No,No
5330,0.880422032,Yes,No
5331,0.569057552,No,Yes
5332,0.748944455,Yes,No
5333,0.045155812,No,No
5334,0.093838153,No,No
5335,0.620861186,Yes,No
5336,0.838191913,No,No
5337,0.873865085,No,No
5338,0.688369325,No,No
5339,0.20093872,No,No
5340,0.195021715,No,No
5341,0.881362747,No,No
5342,0.113235386,Yes,No
5343,0.686070864,No,No
5344,0.533506839,No,No
5345,0.421420096,No,No
5346,0.440334566,No,No
5347,0.945207363,No,No
5348,0.8614432,No,No
5349,0.864983864,No,No
5350,0.406618308,No,No
5351,0.106981209,Yes,No
5352,0.997839433,Yes,No
5353,0.145343087,No,No
5354,0.51558233,No,No
5355,0.264619189,No,No
5356,0.510742862,No,No
5357,0.304933194,Yes,No
5358,0.896886641,No,No
5359,0.968341596,No,No
5360,0.410064283,No,No
5361,0.070189641,No,No
5362,0.663336099,Yes,No
5363,0.376625564,No,No
5364,0.985968656,No,No
5365,0.089374778,No,No
5366,0.119126441,Yes,No
5367,0.699423114,No,Yes
5368,0.758649602,No,Yes
5369,0.471096404,Yes,No
5370,0.277264602,No,No
5371,0.309810049,No,No
5372,0.337972966,No,No
5373,0.225281991,No,Yes
5374,0.850642548,No,No
5375,0.065077208,No,No
5376,0.407277824,No,No
5377,0.747603145,Yes,No
5378,0.003825474,No,No
5379,0.878032517,No,No
5380,0.706293212,No,No
5381,0.073373957,No,No
5382,0.894996589,No,No
5383,0.487304993,No,Yes
5384,0.652239334,No,No
5385,0.882033375,No,No
5386,0.881162345,Yes,No
5387,0.408744119,No,No
5388,0.237689485,Yes,No
5389,0.257421544,Yes,No
5390,0.765941586,Yes,No
5391,0.929430361,No,No
5392,0.072230673,Yes,No
5393,0.015019728,No,No
5394,0.822935061,No,No
5395,0.386602603,No,No
5396,0.276449245,No,No
5397,0.188373848,No,No
5398,0.34648061,No,No
5399,0.971468089,No,No
5400,0.977079775,No,No
5401,0.331513527,Yes,Yes
5402,0.963690118,No,No
5403,0.29986345,No,No
5404,0.854481095,No,No
5405,0.212004209,No,No
5406,0.826487588,Yes,No
5407,0.353730398,No,No
5408,0.19572352,No,No
5409,0.934779907,No,Yes
5410,0.214184332,Yes,No
5411,0.991835226,No,No
5412,0.108573892,No,No
5413,0.010020783,No,No
5414,0.870793546,No,No
5415,0.586604408,No,No
5416,0.421626302,No,No
5417,0.081963926,No,No
5418,0.574892531,Yes,No
5419,0.393725585,Yes,No
5420,0.483621913,No,No
5421,0.630391861,Yes,No
5422,0.639933606,No,Yes
5423,0.960599241,No,No
5424,0.655053413,No,No
5425,0.33940414,No,No
5426,0.329632828,No,Yes
5427,0.477160953,No,No
5428,0.2593277,No,No
5429,0.376438978,No,Yes
5430,0.842112772,No,No
5431,0.859761603,No,Yes
5432,0.627792478,Yes,No
5433,0.582840942,No,No
5434,0.427099832,Yes,No
5435,0.635898916,No,No
5436,0.806053346,No,No
5437,0.737847058,No,No
5438,0.035459516,No,No
5439,0.731129999,No,No
5440,0.719947667,Yes,No
5441,0.098990537,No,No
5442,0.150247365,No,Yes
5443,0.787908511,No,Yes
5444,0.558989578,No,No
5445,0.821628991,Yes,No
5446,0.184744135,Yes,No
5447,0.030614765,No,No
5448,0.161941755,No,No
5449,0.452570045,No,No
5450,0.523292756,No,No
5451,0.857701122,No,No
5452,0.71620053,No,Yes
5453,0.990390641,No,Yes
5454,0.078719591,No,No
5455,0.130221073,No,No
5456,0.084355594,No,No
5457,0.538458047,No,No
5458,0.266860771,No,No
5459,0.68363294,No,No
5460,0.132690888,No,No
5461,0.1031914,No,No
5462,0.46016547,No,No
5463,0.375898353,No,No
5464,0.829164916,No,No
5465,0.837554075,Yes,No
5466,0.117428668,Yes,No
5467,0.81232278,No,No
5468,0.564164982,No,Yes
5469,0.503558274,Yes,No
5470,0.094763376,No,No
5471,0.739630769,No,No
5472,0.059633782,No,No
5473,0.27769177,No,Yes
5474,0.095431535,No,No
5475,0.53076761,Yes,Yes
5476,0.645230059,Yes,No
5477,0.890855146,Yes,No
5478,0.733871921,No,No
5479,0.961104399,No,No
5480,0.760949833,No,No
5481,0.298073103,No,No
5482,0.547584811,No,No
5483,0.457939639,Yes,No
5484,0.565968724,Yes,No
5485,0.572089339,No,No
5486,0.702101085,No,No
5487,0.083043815,No,Yes
5488,0.746745129,No,No
5489,0.143743613,No,No
5490,0.026207305,No,No
5491,0.518905542,Yes,No
5492,0.581476961,No,No
5493,0.03485107,No,No
5494,0.515371115,No,No
5495,0.534570208,No,No
5496,0.052494901,No,No
5497,0.711585285,No,No
5498,0.210289702,No,No
5499,0.794459214,No,No
5500,0.31082213,Yes,No
5501,0.477892531,No,Yes
5502,0.891850879,No,No
5503,0.806179467,No,No
5504,0.781863579,Yes,No
5505,0.160434198,No,No
5506,0.048142387,No,No
5507,0.605758951,Yes,No
5508,0.410691642,No,Yes
5509,0.909077276,No,No
5510,0.349593264,No,Yes
5511,0.410548351,Yes,No
5512,0.526000543,No,No
5513,0.796400666,No,Yes
5514,0.268299054,No,No
5515,0.941820657,No,No
5516,0.539921113,Yes,No
5517,0.840977261,No,No
5518,0.525618483,No,No
5519,0.771993196,No,No
5520,0.051420752,No,No
5521,0.799212482,No,No
5522,0.52395943,No,No
5523,0.449415588,Yes,Yes
5524,0.111609667,Yes,No
5525,0.741562539,No,No
5526,0.131163653,No,No
5527,0.192317813,Yes,No
5528,0.126423256,No,No
5529,0.006575608,No,No
5530,0.66191378,No,No
5531,0.270844045,No,No
5532,0.149470459,No,No
5533,0.319972483,No,No
5534,0.499084692,Yes,No
5535,0.503412521,No,No
5536,0.367196008,Yes,No
5537,0.494932271,No,No
5538,0.427341458,No,No
5539,0.822665247,Yes,No
5540,0.029613967,No,No
5541,0.868030133,No,No
5542,0.243915256,No,No
5543,0.721782215,No,No
5544,0.405039616,No,No
5545,0.294332965,No,No
5546,0.615347373,No,No
5547,0.768884419,No,No
5548,0.449936453,No,No
5549,0.466553843,No,No
5550,0.058856485,No,No
5551,0.923995981,Yes,No
5552,0.846896696,No,No
5553,0.397992788,No,No
5554,0.764950613,No,Yes
5555,0.313279176,No,No
5556,0.730421793,No,No
5557,0.516691717,No,No
5558,0.460766722,No,No
5559,0.056522997,Yes,No
5560,0.965421922,Yes,No
5561,0.83740897,No,No
5562,0.793388068,No,No
5563,0.304916198,No,Yes
5564,0.289590184,No,No
5565,0.573193097,No,No
5566,0.846223196,No,Yes
5567,0.934628406,Yes,No
5568,0.268929026,No,No
5569,0.6074148,No,No
5570,0.7239028,No,No
5571,0.226392145,No,Yes
5572,0.40746863,No,No
5573,0.187474274,No,No
5574,0.698905078,No,No
5575,0.863785137,No,No
5576,0.877534355,No,No
5577,0.67008887,No,No
5578,0.34715236,Yes,No
5579,0.661040377,Yes,No
5580,0.864266727,Yes,No
5581,0.625855834,No,Yes
5582,0.41289194,No,No
5583,0.919802751,No,No
5584,0.835216593,No,No
5585,0.88243524,No,No
5586,0.903192021,No,No
5587,0.393812308,No,No
5588,0.859639008,No,No
5589,0.570349671,No,No
5590,0.038158974,No,Yes
5591,0.635836357,No,No
5592,0.470618924,Yes,No
5593,0.275154659,Yes,No
5594,0.97038314,No,No
5595,0.055070858,No,No
5596,0.945877391,No,No
5597,0.159267061,No,No
5598,0.376988179,Yes,No
5599,0.417235175,No,No
5600,0.731020519,No,No
5601,0.215609209,No,No
5602,0.986101843,No,No
5603,0.749011853,Yes,No
5604,0.789952638,No,No
5605,0.106428773,Yes,No
5606,0.47631201,No,Yes
5607,0.94560935,No,No
5608,0.270066072,No,No
5609,0.145383655,No,No
5610,0.48539446,No,No
5611,0.93039307,No,No
5612,0.486790624,No,No
5613,0.404834303,No,No
5614,0.650272437,No,Yes
5615,0.936883999,No,No
5616,0.049057449,No,No
5617,0.153395545,No,No
5618,0.13275431,Yes,No
5619,0.085332982,No,No
5620,0.302106081,No,No
5621,0.229309033,No,No
5622,0.548691266,No,No
5623,0.327289422,No,No
5624,0.405207861,No,No
5625,0.94186469,No,No
5626,0.155655641,No,No
5627,0.388457327,No,No
5628,0.257081841,No,No
5629,0.549165982,No,No
5630,0.736336227,No,No
5631,0.816987873,Yes,No
5632,0.515296695,No,No
5633,0.854916592,Yes,No
5634,0.785075508,No,No
5635,0.157004061,Yes,No
5636,0.245428759,No,No
5637,0.671720528,No,No
5638,0.97479402,No,No
5639,0.376129701,No,No
5640,0.229807841,No,No
5641,0.869129434,No,No
5642,0.19961196,Yes,No
5643,0.697408274,No,No
5644,0.03424907,No,No
5645,0.018980515,No,No
5646,0.451566714,No,No
5647,0.656540128,Yes,No
5648,0.142434454,No,No
5649,0.763882453,Yes,No
5650,0.128736482,No,No
5651,0.533707808,No,No
5652,0.308299192,No,No
5653,0.752253277,No,No
5654,0.804116754,No,No
5655,0.06609124,No,No
5656,0.192604569,No,No
5657,0.89264411,No,No
5658,0.415612837,No,Yes
5659,0.476735865,Yes,No
5660,0.168023842,No,No
5661,0.994894797,No,No
5662,0.923047683,No,No
5663,0.002024671,No,No
5664,0.550734683,No,No
5665,0.872267384,Yes,No
5666,0.430533606,Yes,No
5667,0.436814259,No,No
5668,0.379347157,Yes,Yes
5669,0.028828335,No,No
5670,0.790283336,No,Yes
5671,0.456785203,No,No
5672,0.531065638,No,Yes
5673,0.255685117,No,No
5674,0.784118492,No,No
5675,0.793748547,No,No
5676,0.552920817,No,No
5677,0.904627926,No,No
5678,0.115884231,No,No
5679,0.786626665,No,No
5680,0.558584142,Yes,No
5681,0.231013167,No,No
5682,0.132303783,No,No
5683,0.30100704,No,No
5684,0.856315918,No,Yes
5685,0.78761935,Yes,No
5686,0.645132426,Yes,Yes
5687,0.090327008,No,No
5688,0.95483064,Yes,No
5689,0.305440132,Yes,No
5690,0.606999983,No,No
5691,0.803101871,No,No
5692,0.132855834,No,No
5693,0.652196742,No,No
5694,0.032295997,No,No
5695,0.101789312,No,No
5696,0.723143634,No,No
5697,0.155082156,Yes,No
5698,0.443506723,No,No
5699,0.248332551,Yes,No
5700,0.421229509,Yes,No
5701,0.07722024,Yes,No
5702,0.754900544,No,No
5703,0.079041177,No,No
5704,0.837914497,No,No
5705,0.662608864,No,No
5706,0.416585576,Yes,Yes
5707,0.866486543,No,No
5708,0.186131279,No,No
5709,0.264564227,No,No
5710,0.137123662,Yes,No
5711,0.381568693,No,No
5712,0.986733185,No,No
5713,0.161027378,Yes,No
5714,0.830976486,No,No
5715,0.651880072,No,No
5716,0.015814131,Yes,No
5717,0.944890193,No,No
5718,0.971091265,No,No
5719,0.924900702,No,Yes
5720,0.501739658,No,No
5721,0.220375182,No,No
5722,0.391264677,Yes,No
5723,0.614191546,Yes,No
5724,0.378836381,No,No
5725,0.708171651,No,No
5726,0.795575548,No,No
5727,0.209392899,No,No
5728,0.404941908,No,Yes
5729,0.957744376,No,No
5730,0.249806801,No,No
5731,0.346447489,No,Yes
5732,0.035660504,No,No
5733,0.332366041,Yes,No
5734,0.370931398,No,No
5735,0.09983556,Yes,Yes
5736,0.00144225,Yes,No
5737,0.575405484,Yes,Yes
5738,0.301526601,No,No
5739,0.017823837,Yes,Yes
5740,0.859944304,Yes,No
5741,0.584409677,Yes,No
5742,0.17116835,No,No
5743,0.865246623,No,No
5744,0.25358597,No,No
5745,0.227445732,No,No
5746,0.894634057,Yes,No
5747,0.179457879,No,No
5748,0.878985793,No,Yes
5749,0.802973301,No,No
5750,0.309777541,No,No
5751,0.034397081,No,No
5752,0.082573104,No,Yes
5753,0.109528268,No,No
5754,0.890798835,No,No
5755,0.404035978,No,No
5756,0.032529757,No,No
5757,0.556548462,No,No
5758,0.207992251,Yes,No
5759,0.235126043,No,Yes
5760,0.160841735,Yes,No
5761,0.762021462,Yes,No
5762,0.000612894,No,No
5763,0.438984164,No,No
5764,0.086871166,No,No
5765,0.552374601,No,Yes
5766,0.345992346,No,No
5767,0.028351581,Yes,No
5768,0.460974231,Yes,No
5769,0.570585498,No,No
5770,0.247654032,No,No
5771,0.765511897,Yes,No
5772,0.371048766,No,No
5773,0.749346514,No,No
5774,0.579015729,No,Yes
5775,0.869253068,No,No
5776,0.546924791,Yes,No
5777,0.185627193,No,No
5778,0.822591194,No,No
5779,0.78303525,Yes,No
5780,0.972355815,No,Yes
5781,0.093581919,No,No
5782,0.591231162,No,Yes
5783,0.491668984,No,No
5784,0.670872115,No,No
5785,0.980179848,No,No
5786,0.532272077,No,No
5787,0.685738635,No,No
5788,0.347213444,No,No
5789,0.298970488,No,No
5790,0.335296566,No,No
5791,0.038607894,No,No
5792,0.284740645,No,No
5793,0.172946394,No,Yes
5794,0.45742798,No,No
5795,0.460824764,No,No
5796,0.765229831,No,No
5797,0.502291648,No,No
5798,0.463081588,No,Yes
5799,0.231626312,Yes,Yes
5800,0.85248001,Yes,Yes
5801,0.091000906,No,No
5802,0.982295965,Yes,No
5803,0.476074996,Yes,No
5804,0.185987,No,No
5805,0.354328056,No,No
5806,0.015370183,No,Yes
5807,0.166522679,No,No
5808,0.335339819,No,No
5809,0.554415279,No,Yes
5810,0.129480845,No,No
5811,0.675963296,No,No
5812,0.84427649,Yes,No
5813,0.57233961,No,No
5814,0.296901447,Yes,No
5815,0.121392325,No,No
5816,0.015535063,No,No
5817,0.731802333,No,No
5818,0.628479368,No,No
5819,0.476283406,No,No
5820,0.101995552,No,No
5821,0.207025181,No,No
5822,0.815172304,Yes,No
5823,0.479851468,No,No
5824,0.96283286,Yes,No
5825,0.999972147,No,Yes
5826,0.800707126,No,No
5827,0.25818361,Yes,No
5828,0.231114962,No,No
5829,0.25363432,No,No
5830,0.986785079,No,Yes
5831,0.335340478,No,No
5832,0.706446744,No,No
5833,0.95901771,No,No
5834,0.819596147,Yes,No
5835,0.597603809,No,No
5836,0.168965525,No,No
5837,0.174938245,No,No
5838,0.492423086,No,No
5839,0.951944496,Yes,No
5840,0.904493696,No,No
5841,0.166192055,Yes,No
5842,0.287719745,Yes,No
5843,0.588811316,No,No
5844,0.477430492,No,No
5845,0.119362809,No,No
5846,0.369307187,No,No
5847,0.954714368,No,Yes
5848,0.951442225,Yes,No
5849,0.559425881,No,No
5850,0.635261305,No,No
5851,0.221906281,Yes,No
5852,0.741952726,No,No
5853,0.052496187,Yes,No
5854,0.220682188,No,No
5855,0.005883688,No,No
5856,0.385701259,Yes,No
5857,0.850261199,No,No
5858,0.982506477,No,No
5859,0.667755975,No,No
5860,0.744866685,No,No
5861,0.262749578,No,No
5862,0.520332693,No,No
5863,0.736577899,No,No
5864,0.497275826,No,No
5865,0.088546392,Yes,No
5866,0.740864193,Yes,No
5867,0.219564392,Yes,No
5868,0.097697671,No,No
5869,0.478057949,Yes,Yes
5870,0.074609078,No,No
5871,0.629443667,No,No
5872,0.64047325,No,No
5873,0.256701973,No,No
5874,0.964534422,No,No
5875,0.824451587,Yes,No
5876,0.109586958,No,No
5877,0.748512127,No,No
5878,0.353074688,No,No
5879,0.750288522,No,No
5880,0.800794792,No,No
5881,0.151378056,No,No
5882,0.661841985,No,No
5883,0.86272996,No,No
5884,0.323373624,No,No
5885,0.080328304,Yes,No
5886,0.02726748,No,No
5887,0.11000096,No,No
